"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.041294336E0,-1.532289088E-1,3.830722719E-2,9.805411339E0
5.042267084E0,-1.532289088E-1,7.661445439E-2,9.805411339E0
5.043261051E0,-1.532289088E-1,3.830722719E-2,9.805411339E0
5.044371128E0,-1.532289088E-1,7.661445439E-2,9.805411339E0
5.045310259E0,-3.830722719E-2,1.532289088E-1,9.805432320E0
5.046358109E0,-3.830722719E-2,1.915361285E-1,9.805432320E0
5.047275305E0,-3.830722719E-2,1.532289088E-1,9.805432320E0
5.048323154E0,-3.830722719E-2,1.915361285E-1,9.805432320E0
5.049448013E0,-3.830722719E-2,1.532289088E-1,9.805432320E0
5.050279140E0,-3.830722719E-2,1.915361285E-1,9.805432320E0
5.051267385E0,-3.830722719E-2,1.532289088E-1,9.805432320E0
5.052295208E0,-3.830722719E-2,1.915361285E-1,9.805432320E0
5.053303242E0,-3.830722719E-2,1.532289088E-1,9.805432320E0
5.054294109E0,-3.830722719E-2,1.915361285E-1,9.805432320E0
5.055318117E0,-1.532289088E-1,7.661445439E-2,9.805430412E0
5.056280375E0,-1.532289088E-1,1.149216816E-1,9.805430412E0
5.057302237E0,-1.532289088E-1,7.661445439E-2,9.805430412E0
5.058292150E0,-1.532289088E-1,1.149216816E-1,9.805430412E0
5.059772015E0,-1.532289088E-1,7.661445439E-2,9.805430412E0
5.060318232E0,-1.532289088E-1,1.149216816E-1,9.805430412E0
5.061347246E0,-1.532289088E-1,7.661445439E-2,9.805430412E0
5.062325239E0,-1.532289088E-1,1.149216816E-1,9.805430412E0
5.063351154E0,-1.532289088E-1,7.661445439E-2,9.805430412E0
5.064878225E0,-1.532289088E-1,1.149216816E-1,9.805425644E0
5.065631151E0,-1.532289088E-1,1.532289088E-1,9.805425644E0
5.066311121E0,-1.532289088E-1,1.149216816E-1,9.805425644E0
5.067332029E0,-1.532289088E-1,1.532289088E-1,9.805425644E0
5.068433046E0,-1.532289088E-1,1.149216816E-1,9.805425644E0
5.069362164E0,-1.532289088E-1,1.532289088E-1,9.805425644E0
5.070317268E0,-1.532289088E-1,1.149216816E-1,9.805425644E0
5.071331263E0,-1.532289088E-1,1.532289088E-1,9.805425644E0
5.072311163E0,-1.532289088E-1,1.149216816E-1,9.805425644E0
5.073297024E0,-1.532289088E-1,1.532289088E-1,9.805425644E0
5.074448109E0,-1.532289088E-1,1.149216816E-1,9.805425644E0
5.075274229E0,-1.532289088E-1,1.149216816E-1,9.805417061E0
5.076282024E0,-1.532289088E-1,1.532289088E-1,9.805417061E0
5.077287197E0,-1.532289088E-1,1.149216816E-1,9.805417061E0
5.078781128E0,-1.532289088E-1,1.532289088E-1,9.805417061E0
5.079290152E0,-1.532289088E-1,1.149216816E-1,9.805417061E0
5.080455065E0,-1.532289088E-1,1.532289088E-1,9.805417061E0
5.081325293E0,-1.532289088E-1,1.149216816E-1,9.805417061E0
5.082422256E0,-1.532289088E-1,1.532289088E-1,9.805417061E0
5.083424091E0,-1.532289088E-1,1.149216816E-1,9.805417061E0
5.084282160E0,-1.532289088E-1,1.532289088E-1,9.805417061E0
5.085443974E0,-2.298433632E-1,1.149216816E-1,9.805380821E0
5.086268187E0,-2.298433632E-1,1.532289088E-1,9.805380821E0
5.087310314E0,-2.298433632E-1,1.149216816E-1,9.805380821E0
5.088744164E0,-2.298433632E-1,1.532289088E-1,9.805380821E0
5.089329004E0,-2.298433632E-1,1.149216816E-1,9.805380821E0
5.090333223E0,-2.298433632E-1,1.532289088E-1,9.805380821E0
5.091870070E0,-2.298433632E-1,1.149216816E-1,9.805380821E0
5.092280149E0,-2.298433632E-1,1.532289088E-1,9.805380821E0
5.093657255E0,-2.298433632E-1,1.149216816E-1,9.805380821E0
5.094351053E0,-2.298433632E-1,1.532289088E-1,9.805380821E0
5.095314026E0,-1.149216816E-1,1.149216816E-1,9.805370331E0
5.096346140E0,-1.149216816E-1,1.532289088E-1,9.805370331E0
5.097419262E0,-1.149216816E-1,1.149216816E-1,9.805370331E0
5.098396063E0,-1.149216816E-1,1.532289088E-1,9.805370331E0
5.099325180E0,-1.149216816E-1,1.149216816E-1,9.805370331E0
5.100302219E0,-1.149216816E-1,1.532289088E-1,9.805370331E0
5.101287127E0,-1.149216816E-1,1.149216816E-1,9.805370331E0
5.102264166E0,-1.149216816E-1,1.532289088E-1,9.805370331E0
5.103288174E0,-1.149216816E-1,1.149216816E-1,9.805370331E0
5.104330063E0,-1.149216816E-1,1.532289088E-1,9.805370331E0
5.105324268E0,-1.532289088E-1,7.661445439E-2,9.805370331E0
5.106289148E0,-1.532289088E-1,1.149216816E-1,9.805370331E0
5.107465267E0,-1.532289088E-1,7.661445439E-2,9.805370331E0
5.108290195E0,-1.532289088E-1,1.149216816E-1,9.805370331E0
5.109325171E0,-1.532289088E-1,7.661445439E-2,9.805370331E0
5.110281229E0,-1.532289088E-1,1.149216816E-1,9.805370331E0
5.111285210E0,-1.532289088E-1,7.661445439E-2,9.805370331E0
5.112342119E0,-1.532289088E-1,1.149216816E-1,9.805370331E0
5.113277197E0,-1.532289088E-1,7.661445439E-2,9.805370331E0
5.114283085E0,-1.532289088E-1,7.661445439E-2,9.805365562E0
5.115266323E0,-1.532289088E-1,1.149216816E-1,9.805365562E0
5.116254091E0,-1.532289088E-1,7.661445439E-2,9.805365562E0
5.117289066E0,-1.532289088E-1,1.149216816E-1,9.805365562E0
5.118275166E0,-1.532289088E-1,7.661445439E-2,9.805365562E0
5.119274139E0,-1.532289088E-1,1.149216816E-1,9.805365562E0
5.120298147E0,-1.532289088E-1,7.661445439E-2,9.805365562E0
5.121310234E0,-1.532289088E-1,1.149216816E-1,9.805365562E0
5.122395039E0,-1.532289088E-1,7.661445439E-2,9.805365562E0
5.123289347E0,-1.532289088E-1,1.149216816E-1,9.805365562E0
5.124306202E0,-1.915361285E-1,1.532289088E-1,9.805302620E0
5.125406265E0,-1.915361285E-1,1.915361285E-1,9.805302620E0
5.126270056E0,-1.915361285E-1,1.532289088E-1,9.805302620E0
5.127318144E0,-1.915361285E-1,1.915361285E-1,9.805302620E0
5.128293991E0,-1.915361285E-1,1.532289088E-1,9.805302620E0
5.129294157E0,-1.915361285E-1,1.915361285E-1,9.805302620E0
5.130292177E0,-1.915361285E-1,1.532289088E-1,9.805302620E0
5.131283045E0,-1.915361285E-1,1.915361285E-1,9.805302620E0
5.132292986E0,-1.915361285E-1,1.532289088E-1,9.805302620E0
5.133389235E0,-1.915361285E-1,1.915361285E-1,9.805302620E0
5.134285212E0,-1.149216816E-1,7.661445439E-2,9.805302620E0
5.135319233E0,-1.149216816E-1,1.149216816E-1,9.805302620E0
5.136876345E0,-1.149216816E-1,7.661445439E-2,9.805302620E0
5.137300253E0,-1.149216816E-1,1.149216816E-1,9.805302620E0
5.138284206E0,-1.149216816E-1,7.661445439E-2,9.805302620E0
5.139293194E0,-1.149216816E-1,1.149216816E-1,9.805302620E0
5.140458107E0,-1.149216816E-1,7.661445439E-2,9.805302620E0
5.141329050E0,-1.149216816E-1,1.149216816E-1,9.805302620E0
5.142317295E0,-1.149216816E-1,7.661445439E-2,9.805302620E0
5.143284082E0,-1.149216816E-1,1.149216816E-1,9.805302620E0
5.144313335E0,-1.915361285E-1,7.661445439E-2,9.805269241E0
5.145290136E0,-1.915361285E-1,1.149216816E-1,9.805269241E0
5.146289110E0,-1.915361285E-1,7.661445439E-2,9.805269241E0
5.147289991E0,-1.915361285E-1,1.149216816E-1,9.805269241E0
5.148326159E0,-1.915361285E-1,7.661445439E-2,9.805269241E0
5.149314165E0,-1.915361285E-1,1.149216816E-1,9.805269241E0
5.150285244E0,-1.915361285E-1,7.661445439E-2,9.805269241E0
5.151303053E0,-1.915361285E-1,1.149216816E-1,9.805269241E0
5.152297258E0,-1.915361285E-1,7.661445439E-2,9.805269241E0
5.153319120E0,-1.915361285E-1,1.149216816E-1,9.805269241E0
5.154330969E0,-1.915361285E-1,1.149216816E-1,9.805248260E0
5.155317307E0,-1.915361285E-1,1.532289088E-1,9.805248260E0
5.156353235E0,-1.915361285E-1,1.149216816E-1,9.805248260E0
5.157284975E0,-1.915361285E-1,1.532289088E-1,9.805248260E0
5.158298016E0,-1.915361285E-1,1.149216816E-1,9.805248260E0
5.159280062E0,-1.915361285E-1,1.532289088E-1,9.805248260E0
5.160279274E0,-1.915361285E-1,1.149216816E-1,9.805248260E0
5.161283970E0,-1.915361285E-1,1.532289088E-1,9.805248260E0
5.162278175E0,-1.915361285E-1,1.149216816E-1,9.805248260E0
5.163297176E0,-1.915361285E-1,1.532289088E-1,9.805248260E0
5.164287090E0,-1.532289088E-1,1.149216816E-1,9.805219650E0
5.165307999E0,-1.532289088E-1,1.532289088E-1,9.805219650E0
5.166257143E0,-1.532289088E-1,1.149216816E-1,9.805219650E0
5.167308331E0,-1.532289088E-1,1.532289088E-1,9.805219650E0
5.168284178E0,-1.532289088E-1,1.149216816E-1,9.805219650E0
5.169280291E0,-1.532289088E-1,1.532289088E-1,9.805219650E0
5.170308113E0,-1.532289088E-1,1.149216816E-1,9.805219650E0
5.171847105E0,-1.532289088E-1,1.532289088E-1,9.805219650E0
5.172285080E0,-1.532289088E-1,1.149216816E-1,9.805219650E0
5.173299074E0,-1.532289088E-1,1.532289088E-1,9.805219650E0
5.174308062E0,-7.661445439E-2,1.532289088E-1,9.805186272E0
5.175318241E0,-7.661445439E-2,1.915361285E-1,9.805186272E0
5.176315069E0,-7.661445439E-2,1.532289088E-1,9.805186272E0
5.177313328E0,-7.661445439E-2,1.915361285E-1,9.805186272E0
5.178328276E0,-7.661445439E-2,1.532289088E-1,9.805186272E0
5.179301977E0,-7.661445439E-2,1.915361285E-1,9.805186272E0
5.180281401E0,-7.661445439E-2,1.532289088E-1,9.805186272E0
5.181295156E0,-7.661445439E-2,1.915361285E-1,9.805186272E0
5.182312250E0,-7.661445439E-2,1.532289088E-1,9.805186272E0
5.183326244E0,-7.661445439E-2,1.915361285E-1,9.805186272E0
5.184310198E0,-1.915361285E-1,0.000000000E0,9.805214882E0
5.185286999E0,-1.915361285E-1,3.830722719E-2,9.805214882E0
5.186284304E0,-1.915361285E-1,0.000000000E0,9.805214882E0
5.187448263E0,-1.915361285E-1,3.830722719E-2,9.805214882E0
5.188394070E0,-1.915361285E-1,0.000000000E0,9.805214882E0
5.189285994E0,-1.915361285E-1,3.830722719E-2,9.805214882E0
5.190294266E0,-1.915361285E-1,0.000000000E0,9.805214882E0
5.191296101E0,-1.915361285E-1,3.830722719E-2,9.805214882E0
5.192317009E0,-1.915361285E-1,0.000000000E0,9.805214882E0
5.193286180E0,-1.915361285E-1,3.830722719E-2,9.805214882E0
5.194333076E0,-1.532289088E-1,7.661445439E-2,9.805214882E0
5.195294142E0,-1.532289088E-1,1.149216816E-1,9.805214882E0
5.196253061E0,-1.532289088E-1,7.661445439E-2,9.805214882E0
5.197266102E0,-1.532289088E-1,1.149216816E-1,9.805214882E0
5.198408127E0,-1.532289088E-1,7.661445439E-2,9.805214882E0
5.199276209E0,-1.532289088E-1,1.149216816E-1,9.805214882E0
5.200313330E0,-1.532289088E-1,7.661445439E-2,9.805214882E0
5.201256037E0,-1.532289088E-1,1.149216816E-1,9.805214882E0
5.202275991E0,-1.532289088E-1,7.661445439E-2,9.805214882E0
5.203281164E0,-1.532289088E-1,1.149216816E-1,9.805214882E0
5.204301357E0,-1.915361285E-1,1.532289088E-1,9.805121422E0
5.205308199E0,-1.915361285E-1,1.915361285E-1,9.805121422E0
5.206318378E0,-1.915361285E-1,1.532289088E-1,9.805121422E0
5.207282066E0,-1.915361285E-1,1.915361285E-1,9.805121422E0
5.208334208E0,-1.915361285E-1,1.532289088E-1,9.805121422E0
5.209278107E0,-1.915361285E-1,1.915361285E-1,9.805121422E0
5.210391283E0,-1.915361285E-1,1.532289088E-1,9.805121422E0
5.211891174E0,-1.915361285E-1,1.915361285E-1,9.805121422E0
5.212258339E0,-1.915361285E-1,1.532289088E-1,9.805121422E0
5.213268280E0,-1.915361285E-1,1.915361285E-1,9.805121422E0
5.214850187E0,-7.661445439E-2,0.000000000E0,9.805208206E0
5.215572119E0,-7.661445439E-2,3.830722719E-2,9.805208206E0
5.216285229E0,-7.661445439E-2,0.000000000E0,9.805208206E0
5.217283249E0,-7.661445439E-2,3.830722719E-2,9.805208206E0
5.218311071E0,-7.661445439E-2,0.000000000E0,9.805208206E0
5.219283104E0,-7.661445439E-2,3.830722719E-2,9.805208206E0
5.220260143E0,-7.661445439E-2,0.000000000E0,9.805208206E0
5.221277237E0,-7.661445439E-2,3.830722719E-2,9.805208206E0
5.222286940E0,-7.661445439E-2,0.000000000E0,9.805208206E0
5.223289967E0,-1.915361285E-1,7.661445439E-2,9.805178642E0
5.224298239E0,-1.915361285E-1,1.149216816E-1,9.805178642E0
5.225261211E0,-1.915361285E-1,7.661445439E-2,9.805178642E0
5.226281166E0,-1.915361285E-1,1.149216816E-1,9.805178642E0
5.227295160E0,-1.915361285E-1,7.661445439E-2,9.805178642E0
5.228290319E0,-1.915361285E-1,1.149216816E-1,9.805178642E0
5.229290247E0,-1.915361285E-1,7.661445439E-2,9.805178642E0
5.230306149E0,-1.915361285E-1,1.149216816E-1,9.805178642E0
5.231301069E0,-1.915361285E-1,7.661445439E-2,9.805178642E0
5.232310295E0,-1.915361285E-1,1.149216816E-1,9.805178642E0
5.233272314E0,-1.915361285E-1,3.830722719E-2,9.805196762E0
5.234313250E0,-1.915361285E-1,7.661445439E-2,9.805196762E0
5.235353231E0,-1.915361285E-1,3.830722719E-2,9.805196762E0
5.236319065E0,-1.915361285E-1,7.661445439E-2,9.805196762E0
5.237306118E0,-1.915361285E-1,3.830722719E-2,9.805196762E0
5.238937378E0,-1.915361285E-1,7.661445439E-2,9.805196762E0
5.239326239E0,-1.915361285E-1,3.830722719E-2,9.805196762E0
5.240303040E0,-1.915361285E-1,7.661445439E-2,9.805196762E0
5.241279125E0,-1.915361285E-1,3.830722719E-2,9.805196762E0
5.242323160E0,-1.915361285E-1,7.661445439E-2,9.805196762E0
5.243328094E0,-1.532289088E-1,0.000000000E0,9.805210114E0
5.244323969E0,-1.532289088E-1,3.830722719E-2,9.805210114E0
5.245298147E0,-1.532289088E-1,0.000000000E0,9.805210114E0
5.246309042E0,-1.532289088E-1,3.830722719E-2,9.805210114E0
5.247356176E0,-1.532289088E-1,0.000000000E0,9.805210114E0
5.248318195E0,-1.532289088E-1,3.830722719E-2,9.805210114E0
5.249351025E0,-1.532289088E-1,0.000000000E0,9.805210114E0
5.250895023E0,-1.532289088E-1,3.830722719E-2,9.805210114E0
5.251269102E0,-1.532289088E-1,0.000000000E0,9.805210114E0
5.252850056E0,-1.532289088E-1,3.830722719E-2,9.805210114E0
5.253306150E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.254291058E0,-1.149216816E-1,1.532289088E-1,9.805219650E0
5.255371094E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.256325006E0,-1.149216816E-1,1.532289088E-1,9.805219650E0
5.257354259E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.258383989E0,-1.149216816E-1,1.532289088E-1,9.805219650E0
5.259308338E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.260336161E0,-1.149216816E-1,1.532289088E-1,9.805219650E0
5.261308193E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.262286186E0,-1.149216816E-1,1.532289088E-1,9.805219650E0
5.263285160E0,-1.149216816E-1,7.661445439E-2,9.805219650E0
5.264871120E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.265269279E0,-1.149216816E-1,7.661445439E-2,9.805219650E0
5.266270161E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.267426252E0,-1.149216816E-1,7.661445439E-2,9.805219650E0
5.268453121E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.269284010E0,-1.149216816E-1,7.661445439E-2,9.805219650E0
5.270271063E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.271327257E0,-1.149216816E-1,7.661445439E-2,9.805219650E0
5.272288084E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.273478031E0,-1.149216816E-1,1.532289088E-1,9.805219650E0
5.274333239E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.275289297E0,-1.149216816E-1,1.532289088E-1,9.805219650E0
5.276323318E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.277320147E0,-1.149216816E-1,1.532289088E-1,9.805219650E0
5.278303146E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.279329300E0,-1.149216816E-1,1.532289088E-1,9.805219650E0
5.280299187E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.281283379E0,-1.149216816E-1,1.532289088E-1,9.805219650E0
5.282302141E0,-1.149216816E-1,1.149216816E-1,9.805219650E0
5.283299923E0,-1.915361285E-1,7.661445439E-2,9.805184364E0
5.284389019E0,-1.915361285E-1,1.149216816E-1,9.805184364E0
5.285352230E0,-1.915361285E-1,7.661445439E-2,9.805184364E0
5.286261082E0,-1.915361285E-1,1.149216816E-1,9.805184364E0
5.287310362E0,-1.915361285E-1,7.661445439E-2,9.805184364E0
5.288298130E0,-1.915361285E-1,1.149216816E-1,9.805184364E0
5.289288044E0,-1.915361285E-1,7.661445439E-2,9.805184364E0
5.290304184E0,-1.915361285E-1,1.149216816E-1,9.805184364E0
5.291277170E0,-1.915361285E-1,7.661445439E-2,9.805184364E0
5.292542219E0,-1.915361285E-1,0.000000000E0,9.805191994E0
5.293271303E0,-1.915361285E-1,3.830722719E-2,9.805191994E0
5.294270039E0,-1.915361285E-1,0.000000000E0,9.805191994E0
5.295285225E0,-1.915361285E-1,3.830722719E-2,9.805191994E0
5.296285152E0,-1.915361285E-1,0.000000000E0,9.805191994E0
5.297288179E0,-1.915361285E-1,3.830722719E-2,9.805191994E0
5.298275948E0,-1.915361285E-1,0.000000000E0,9.805191994E0
5.299298286E0,-1.915361285E-1,3.830722719E-2,9.805191994E0
5.300291300E0,-1.915361285E-1,0.000000000E0,9.805191994E0
5.301287174E0,-1.915361285E-1,3.830722719E-2,9.805191994E0
5.302305222E0,-1.915361285E-1,0.000000000E0,9.805191994E0
5.303283215E0,-1.532289088E-1,3.830722719E-2,9.805189133E0
5.304304123E0,-1.532289088E-1,7.661445439E-2,9.805189133E0
5.305315256E0,-1.532289088E-1,3.830722719E-2,9.805189133E0
5.306386232E0,-1.532289088E-1,7.661445439E-2,9.805189133E0
5.307329178E0,-1.532289088E-1,3.830722719E-2,9.805189133E0
5.308357000E0,-1.532289088E-1,7.661445439E-2,9.805189133E0
5.309334278E0,-1.532289088E-1,3.830722719E-2,9.805189133E0
5.310303211E0,-1.532289088E-1,7.661445439E-2,9.805189133E0
5.311311007E0,-1.532289088E-1,3.830722719E-2,9.805189133E0
5.312285185E0,-1.532289088E-1,7.661445439E-2,9.805189133E0
5.313282251E0,-1.149216816E-1,7.661445439E-2,9.805212021E0
5.314281225E0,-1.149216816E-1,1.149216816E-1,9.805212021E0
5.315274239E0,-1.149216816E-1,7.661445439E-2,9.805212021E0
5.316450357E0,-1.149216816E-1,1.149216816E-1,9.805212021E0
5.317882061E0,-1.149216816E-1,7.661445439E-2,9.805212021E0
5.318288088E0,-1.149216816E-1,1.149216816E-1,9.805212021E0
5.319291115E0,-1.149216816E-1,7.661445439E-2,9.805212021E0
5.320300341E0,-1.149216816E-1,1.149216816E-1,9.805212021E0
5.321311235E0,-1.149216816E-1,7.661445439E-2,9.805212021E0
5.322336197E0,-7.661445439E-2,1.149216816E-1,9.805230141E0
5.323278189E0,-7.661445439E-2,1.532289088E-1,9.805230141E0
5.324284077E0,-7.661445439E-2,1.149216816E-1,9.805230141E0
5.325322151E0,-7.661445439E-2,1.532289088E-1,9.805230141E0
5.326431274E0,-7.661445439E-2,1.149216816E-1,9.805230141E0
5.327481270E0,-7.661445439E-2,1.532289088E-1,9.805230141E0
5.328325987E0,-7.661445439E-2,1.149216816E-1,9.805230141E0
5.329468012E0,-7.661445439E-2,1.532289088E-1,9.805230141E0
5.330386162E0,-7.661445439E-2,1.149216816E-1,9.805230141E0
5.331369162E0,-7.661445439E-2,1.532289088E-1,9.805230141E0
5.332357168E0,-2.298433632E-1,7.661445439E-2,9.805230141E0
5.333471060E0,-2.298433632E-1,1.149216816E-1,9.805230141E0
5.334311008E0,-2.298433632E-1,7.661445439E-2,9.805230141E0
5.335288286E0,-2.298433632E-1,1.149216816E-1,9.805230141E0
5.336273193E0,-2.298433632E-1,7.661445439E-2,9.805230141E0
5.337293148E0,-2.298433632E-1,1.149216816E-1,9.805230141E0
5.338298082E0,-2.298433632E-1,7.661445439E-2,9.805230141E0
5.339352369E0,-2.298433632E-1,1.149216816E-1,9.805230141E0
5.340460300E0,-2.298433632E-1,7.661445439E-2,9.805230141E0
5.341443300E0,-2.298433632E-1,1.149216816E-1,9.805230141E0
5.342342138E0,-1.149216816E-1,3.830722719E-2,9.805234909E0
5.343405247E0,-1.149216816E-1,7.661445439E-2,9.805234909E0
5.344369173E0,-1.149216816E-1,3.830722719E-2,9.805234909E0
5.345454216E0,-1.149216816E-1,7.661445439E-2,9.805234909E0
5.346397161E0,-1.149216816E-1,3.830722719E-2,9.805234909E0
5.347450972E0,-1.149216816E-1,7.661445439E-2,9.805234909E0
5.348302364E0,-1.149216816E-1,3.830722719E-2,9.805234909E0
5.349435091E0,-1.149216816E-1,7.661445439E-2,9.805234909E0
5.350414276E0,-1.149216816E-1,3.830722719E-2,9.805234909E0
5.351285219E0,-1.149216816E-1,7.661445439E-2,9.805234909E0
5.352445126E0,-1.915361285E-1,1.149216816E-1,9.805216789E0
5.353309155E0,-1.915361285E-1,1.532289088E-1,9.805216789E0
5.354502201E0,-1.915361285E-1,1.149216816E-1,9.805216789E0
5.355391264E0,-1.915361285E-1,1.532289088E-1,9.805216789E0
5.356268167E0,-1.915361285E-1,1.149216816E-1,9.805216789E0
5.357299089E0,-1.915361285E-1,1.532289088E-1,9.805216789E0
5.358287096E0,-1.915361285E-1,1.149216816E-1,9.805216789E0
5.359286308E0,-1.915361285E-1,1.532289088E-1,9.805216789E0
5.360286236E0,-1.915361285E-1,1.149216816E-1,9.805216789E0
5.361333132E0,-1.915361285E-1,1.532289088E-1,9.805216789E0
5.362308025E0,-1.532289088E-1,1.149216816E-1,9.805210114E0
5.363309145E0,-1.532289088E-1,1.532289088E-1,9.805210114E0
5.364269257E0,-1.532289088E-1,1.149216816E-1,9.805210114E0
5.365314245E0,-1.532289088E-1,1.532289088E-1,9.805210114E0
5.366332054E0,-1.532289088E-1,1.149216816E-1,9.805210114E0
5.367315054E0,-1.532289088E-1,1.532289088E-1,9.805210114E0
5.368632317E0,-1.532289088E-1,1.149216816E-1,9.805210114E0
5.369322062E0,-1.532289088E-1,1.532289088E-1,9.805210114E0
5.370288134E0,-1.532289088E-1,1.149216816E-1,9.805210114E0
5.371342182E0,-1.532289088E-1,1.532289088E-1,9.805210114E0
5.372440338E0,-1.149216816E-1,7.661445439E-2,9.805217743E0
5.373299122E0,-1.149216816E-1,1.149216816E-1,9.805217743E0
5.374302149E0,-1.149216816E-1,7.661445439E-2,9.805217743E0
5.375320196E0,-1.149216816E-1,1.149216816E-1,9.805217743E0
5.376283169E0,-1.149216816E-1,7.661445439E-2,9.805217743E0
5.377269268E0,-1.149216816E-1,1.149216816E-1,9.805217743E0
5.378283262E0,-1.149216816E-1,7.661445439E-2,9.805217743E0
5.379858017E0,-1.149216816E-1,1.149216816E-1,9.805217743E0
5.380310297E0,-1.149216816E-1,7.661445439E-2,9.805217743E0
5.381319046E0,-1.149216816E-1,1.149216816E-1,9.805217743E0
5.382274151E0,-1.915361285E-1,-7.661445439E-2,9.805228233E0
5.383291006E0,-1.915361285E-1,-3.830722719E-2,9.805228233E0
5.384285212E0,-1.915361285E-1,-7.661445439E-2,9.805228233E0
5.385301113E0,-1.915361285E-1,-3.830722719E-2,9.805228233E0
5.386289120E0,-1.915361285E-1,-7.661445439E-2,9.805228233E0
5.387282133E0,-1.915361285E-1,-3.830722719E-2,9.805228233E0
5.388291359E0,-1.915361285E-1,-7.661445439E-2,9.805228233E0
5.389307022E0,-1.915361285E-1,-3.830722719E-2,9.805228233E0
5.390318394E0,-1.915361285E-1,-7.661445439E-2,9.805228233E0
5.391299248E0,-1.915361285E-1,-3.830722719E-2,9.805228233E0
5.392340183E0,-1.532289088E-1,-3.830722719E-2,9.805271149E0
5.393399239E0,-1.532289088E-1,0.000000000E0,9.805271149E0
5.394303083E0,-1.532289088E-1,-3.830722719E-2,9.805271149E0
5.395322084E0,-1.532289088E-1,0.000000000E0,9.805271149E0
5.396446228E0,-1.532289088E-1,-3.830722719E-2,9.805271149E0
5.397330046E0,-1.532289088E-1,0.000000000E0,9.805271149E0
5.398273230E0,-1.532289088E-1,-3.830722719E-2,9.805271149E0
5.399345160E0,-1.532289088E-1,0.000000000E0,9.805271149E0
5.400322199E0,-1.532289088E-1,-3.830722719E-2,9.805271149E0
5.401298046E0,-1.532289088E-1,0.000000000E0,9.805271149E0
5.402344227E0,-1.532289088E-1,1.149216816E-1,9.805257797E0
5.403318167E0,-1.532289088E-1,1.532289088E-1,9.805257797E0
5.404372215E0,-1.532289088E-1,1.149216816E-1,9.805257797E0
5.405439138E0,-1.532289088E-1,1.532289088E-1,9.805257797E0
5.406361341E0,-1.532289088E-1,1.149216816E-1,9.805257797E0
5.407340288E0,-1.532289088E-1,1.532289088E-1,9.805257797E0
5.408313990E0,-1.532289088E-1,1.149216816E-1,9.805257797E0
5.409299135E0,-1.532289088E-1,1.532289088E-1,9.805257797E0
5.410367250E0,-1.532289088E-1,1.149216816E-1,9.805257797E0
5.411299229E0,-1.532289088E-1,1.532289088E-1,9.805257797E0
5.412347078E0,-1.532289088E-1,7.661445439E-2,9.805256844E0
5.413305283E0,-1.532289088E-1,1.149216816E-1,9.805256844E0
5.414299011E0,-1.532289088E-1,7.661445439E-2,9.805256844E0
5.415381193E0,-1.532289088E-1,1.149216816E-1,9.805256844E0
5.416306019E0,-1.532289088E-1,7.661445439E-2,9.805256844E0
5.417321205E0,-1.532289088E-1,1.149216816E-1,9.805256844E0
5.418363094E0,-1.532289088E-1,7.661445439E-2,9.805256844E0
5.419314146E0,-1.532289088E-1,1.149216816E-1,9.805256844E0
5.420338154E0,-1.532289088E-1,7.661445439E-2,9.805256844E0
5.421303272E0,-2.298433632E-1,0.000000000E0,9.805216789E0
5.422368288E0,-2.298433632E-1,3.830722719E-2,9.805216789E0
5.423307180E0,-2.298433632E-1,0.000000000E0,9.805216789E0
5.424345255E0,-2.298433632E-1,3.830722719E-2,9.805216789E0
5.425298214E0,-2.298433632E-1,0.000000000E0,9.805216789E0
5.426323175E0,-2.298433632E-1,3.830722719E-2,9.805216789E0
5.427297115E0,-2.298433632E-1,0.000000000E0,9.805216789E0
5.428303957E0,-2.298433632E-1,3.830722719E-2,9.805216789E0
5.429301262E0,-2.298433632E-1,0.000000000E0,9.805216789E0
5.430273294E0,-2.298433632E-1,3.830722719E-2,9.805216789E0
5.431318283E0,-2.298433632E-1,0.000000000E0,9.805249214E0
5.432310104E0,-2.298433632E-1,3.830722719E-2,9.805249214E0
5.433278084E0,-2.298433632E-1,0.000000000E0,9.805249214E0
5.434359312E0,-2.298433632E-1,3.830722719E-2,9.805249214E0
5.435272217E0,-2.298433632E-1,0.000000000E0,9.805249214E0
5.436273098E0,-2.298433632E-1,3.830722719E-2,9.805249214E0
5.437281132E0,-2.298433632E-1,0.000000000E0,9.805249214E0
5.438279152E0,-2.298433632E-1,3.830722719E-2,9.805249214E0
5.439872265E0,-2.298433632E-1,0.000000000E0,9.805249214E0
